country,points,price,variety
France,92,30.0,Riesling
Italy,92,92.0,Nebbiolo
Italy,92,75.0,Nebbiolo
US,92,50.0,Zinfandel
US,92,27.0,Chardonnay
Italy,92,49.0,Pinot Nero
Italy,92,19.0,Nebbiolo
Portugal,92,11.0,Portuguese Red
Portugal,92,44.0,Portuguese Red
France,92,24.0,Riesling
US,92,15.0,Riesling
US,92,35.0,Syrah
US,92,33.0,Cabernet Sauvignon
US,92,140.0,Merlot
US,92,35.0,Syrah-Cabernet Sauvignon
US,92,75.0,Cabernet Sauvignon
US,92,40.0,Rhône-style Red Blend
Chile,92,100.0,Red Blend
US,92,21.0,Riesling
US,92,80.0,Red Blend
US,92,28.0,Cabernet Sauvignon
US,92,40.0,Chardonnay
Italy,92,40.0,White Blend
Italy,92,500.0,Red Blend
France,92,55.0,Gewürztraminer
Argentina,93,40.0,Malbec
US,93,40.0,Syrah
US,93,65.0,Chardonnay
France,93,65.0,Tannat-Cabernet
US,93,28.0,Syrah
US,93,51.0,Chardonnay
France,93,50.0,Rosé
France,93,34.0,Rosé
France,93,50.0,Malbec
France,93,30.0,Rosé
France,93,40.0,Rosé
US,93,30.0,Cabernet Sauvignon
US,93,45.0,Sauvignon Blanc
US,93,32.0,Red Blend
US,93,125.0,Chardonnay
US,93,150.0,Cabernet Sauvignon
US,93,60.0,Syrah
US,93,70.0,Pinot Noir
Spain,93,30.0,Sherry
US,93,60.0,Pinot Noir
US,93,80.0,Sparkling Blend
France,93,25.0,Tannat-Merlot
US,93,32.0,Syrah
Spain,93,61.0,Tempranillo
US,93,60.0,Pinot Noir
US,93,45.0,Chardonnay
US,93,60.0,Pinot Noir
US,93,80.0,Pinot Noir
US,93,85.0,Pinot Noir
Italy,89,90.0,Red Blend
Portugal,89,18.0,Portuguese Red
Portugal,89,7.0,Portuguese Red
Portugal,89,17.0,Portuguese Red
France,89,18.0,Duras
US,89,39.0,Red Blend
Chile,89,17.0,Sauvignon Blanc
France,89,20.0,White Blend
Chile,89,22.0,Sauvignon Blanc
US,89,25.0,Chardonnay
Spain,89,50.0,Garnacha
US,89,31.0,Rhône-style Red Blend
Germany,89,25.0,Pinot Gris
Chile,89,26.0,Red Blend
Italy,89,27.0,Red Blend
US,89,25.0,Sparkling Blend
Italy,89,22.0,Red Blend
US,89,18.0,Pinot Gris
Chile,89,20.0,Cabernet Sauvignon
Italy,89,65.0,Cabernet Sauvignon
Portugal,89,60.0,Tinta Francisca
Italy,89,52.0,Red Blend
US,89,25.0,Rosé
US,89,65.0,Cabernet Sauvignon
Italy,89,240.0,Red Blend
Italy,89,35.0,Red Blend
US,89,40.0,Pinot Noir
Portugal,89,18.0,Portuguese Red
US,89,26.0,Pinot Noir
Greece,89,13.0,White Blend
US,90,28.0,Tempranillo
Portugal,90,18.0,Portuguese Red
US,90,40.0,Red Blend
Spain,90,35.0,Tempranillo Blend
Italy,90,38.0,Barbera
Israel,90,20.0,Cabernet Sauvignon
US,90,72.0,Pinot Noir
Germany,90,60.0,Riesling
US,90,44.0,Pinot Noir
Israel,90,15.0,Cabernet Sauvignon
Italy,90,70.0,Nebbiolo
Portugal,90,30.0,Portuguese White
US,90,36.0,Chardonnay
Israel,90,40.0,Red Blend
US,90,70.0,Chardonnay
US,90,48.0,Pinot Noir
Israel,90,55.0,Cabernet Sauvignon
Italy,90,42.0,Nebbiolo
US,90,125.0,Cabernet Sauvignon
Italy,90,110.0,Nebbiolo
Italy,90,103.0,Nebbiolo
Italy,90,100.0,Nebbiolo
Italy,90,40.0,Nebbiolo
Italy,90,68.0,Nebbiolo
Spain,90,24.0,Tempranillo
Italy,90,52.0,Nebbiolo
Australia,90,65.0,Pinot Noir
US,90,37.0,Pinot Noir
US,90,28.0,Sparkling Blend
US,85,13.0,Chardonnay
Israel,85,30.0,Chardonnay
Portugal,85,10.0,Portuguese White
Portugal,85,9.0,Portuguese White
Portugal,85,7.0,Alicante Bouschet
Portugal,85,12.0,Portuguese Sparkling
France,85,15.0,Sauvignon Blanc
France,85,9.0,White Blend
Argentina,85,11.0,Malbec
Portugal,85,28.0,Portuguese Sparkling
US,85,20.0,Chardonnay
US,85,18.0,Pinot Grigio
Portugal,85,11.0,Portuguese Sparkling
Portugal,85,7.0,Portuguese Red
Portugal,85,8.0,Portuguese Sparkling
South Africa,85,22.0,Chardonnay
Argentina,85,12.0,Malbec
South Africa,85,10.0,Chenin Blanc
France,85,16.0,Rhône-style White Blend
US,85,100.0,Cabernet Sauvignon
South Africa,85,15.0,Sauvignon Blanc
France,85,16.0,Rosé
France,85,12.0,Bordeaux-style White Blend
France,85,15.0,Chardonnay
Portugal,85,10.0,Portuguese Red
Portugal,85,9.0,Portuguese Red
France,85,12.0,White Blend
US,85,30.0,Chardonnay
Germany,91,17.0,Riesling
US,91,65.0,Pinot Noir
US,91,32.0,Pinot Noir
France,91,24.0,Gamay
Portugal,91,35.0,Portuguese Red
Portugal,91,17.0,Portuguese Red
Portugal,91,22.0,Portuguese Red
US,91,36.0,Pinot Noir
US,91,43.0,Syrah
Portugal,91,28.0,Portuguese Red
Portugal,91,75.0,Portuguese Red
Germany,91,20.0,Riesling
Portugal,91,30.0,Portuguese Red
Germany,91,24.0,Lemberger
Chile,91,100.0,Red Blend
Chile,91,30.0,Red Blend
Italy,91,26.0,Turbiana
US,91,65.0,Pinot Noir
Chile,91,100.0,Petit Verdot
Italy,91,30.0,Red Blend
US,91,48.0,Pinot Noir
Portugal,91,26.0,Petite Verdot
Portugal,91,16.0,Portuguese Red
US,91,42.0,Pinot Noir
Italy,88,60.0,Nebbiolo
Italy,88,56.0,Nebbiolo
US,88,19.0,Pinot Noir
US,88,21.0,Merlot
US,88,20.0,Pinot Noir
US,88,25.0,Cabernet Franc
US,88,72.0,Bordeaux-style Red Blend
Argentina,88,18.0,Torrontés
US,88,70.0,Bordeaux-style Red Blend
Argentina,88,29.0,Cabernet Franc
Portugal,88,35.0,Portuguese Red
Bulgaria,88,10.0,Pinot Noir
US,88,26.0,Mourvèdre
Italy,88,28.0,Nebbiolo
Argentina,88,12.0,Torrontés
Spain,88,25.0,Mencía
Australia,88,25.0,Chardonnay
US,88,19.0,Merlot
Croatia,88,27.0,Posip
US,88,12.0,Zinfandel
France,88,15.0,Bordeaux-style Red Blend
Romania,88,9.0,Pinot Noir
US,88,22.0,Chardonnay
France,88,37.0,Sauvignon Blanc
US,88,19.0,Fumé Blanc
US,88,40.0,Pinot Noir
US,88,70.0,Pinot Noir
US,87,34.0,Merlot
US,87,38.0,Cabernet Sauvignon
US,87,14.0,Chardonnay
US,87,20.0,Zinfandel
US,87,30.0,Nebbiolo
US,87,40.0,Cabernet Sauvignon
Spain,87,15.0,Monastrell
France,87,20.0,Bordeaux-style Red Blend
US,87,25.0,Cabernet Sauvignon
France,87,35.0,Bordeaux-style Red Blend
France,87,20.0,Bordeaux-style Red Blend
US,87,23.0,Syrah
US,87,24.0,Riesling
US,87,16.0,Chardonnay
Italy,87,24.0,White Blend
US,87,20.0,Bordeaux-style Red Blend
US,87,12.0,White Blend
US,87,20.0,Riesling
US,87,28.0,Merlot
France,87,27.0,Bordeaux-style Red Blend
US,87,22.0,White Blend
US,87,50.0,Red Blend
US,87,28.0,Roussanne
US,87,25.0,Cabernet Sauvignon
US,87,40.0,Touriga Nacional
US,87,18.0,Cabernet Sauvignon
Italy,87,23.0,Sangiovese
US,87,14.0,Merlot
Spain,90,15.0,Tempranillo
US,90,26.0,Sauvignon Blanc
Spain,90,20.0,Tempranillo Blend
US,90,20.0,Cabernet Sauvignon
US,90,50.0,Mourvèdre
France,90,56.0,Pinot Noir
US,90,42.0,Grenache
Chile,90,27.0,Syrah
Germany,90,30.0,Riesling
US,90,28.0,Chardonnay
US,90,32.0,Pinot Noir
France,90,35.0,Pinot Noir
Germany,90,19.0,Müller-Thurgau
France,90,70.0,Pinot Noir
US,90,25.0,Sauvignon Blanc
US,90,40.0,Syrah
US,90,90.0,Cabernet Sauvignon
US,90,45.0,Chardonnay
US,90,19.0,Pinot Gris
US,90,25.0,Gewürztraminer
France,90,15.0,Pinot Blanc
France,90,45.0,Pinot Auxerrois
France,90,21.0,Pinot Blanc
US,90,22.0,Pinot Noir
US,90,56.0,Cabernet Franc
Slovenia,90,15.0,Ribolla Gialla
Italy,90,70.0,Sangiovese
US,90,40.0,Chardonnay
US,90,85.0,Pinot Noir
US,90,24.0,Chardonnay
US,90,26.0,Chardonnay
US,90,46.0,Petit Verdot
US,90,24.0,Malbec
Italy,90,85.0,Sangiovese
Moldova,90,32.0,Bordeaux-style Red Blend
US,90,36.0,Port
US,90,16.0,Sauvignon Blanc
France,90,35.0,Pinot Noir
Italy,90,80.0,Sangiovese
US,90,20.0,Riesling
US,90,15.0,Cabernet Sauvignon
India,90,13.0,Shiraz
US,90,20.0,Red Blend
US,90,75.0,Cabernet Sauvignon
US,90,55.0,Chardonnay
Italy,90,22.0,Sangiovese
Italy,90,20.0,Red Blend
Spain,90,30.0,Tempranillo
Italy,90,30.0,Red Blend
Italy,90,18.0,Red Blend
Italy,90,22.0,Sangiovese
US,90,35.0,Rosé
US,90,48.0,Cabernet Sauvignon
France,90,43.0,Chardonnay
US,90,18.0,Gewürztraminer
US,93,32.0,Syrah
New Zealand,93,46.0,Chardonnay
France,93,40.0,Malbec
France,93,20.0,Tannat-Cabernet
US,93,55.0,Pinot Noir
US,93,94.0,Chardonnay
US,93,40.0,Syrah
US,93,37.0,Pinot Noir
US,93,44.0,Pinot Noir
US,93,50.0,Cabernet Sauvignon
Austria,93,27.0,Pinot Noir
US,93,32.0,Malbec
Argentina,93,38.0,Cabernet Blend
New Zealand,93,33.0,Sauvignon Blanc
New Zealand,93,40.0,Riesling
US,93,36.0,White Blend
US,93,35.0,Chardonnay
US,93,60.0,Pinot Noir
Spain,93,37.0,Tempranillo
Spain,93,44.0,Tempranillo Blend
Spain,93,136.0,Red Blend
France,93,52.0,Rosé
US,93,48.0,Chardonnay
Italy,93,80.0,Aglianico
US,93,30.0,Grenache
US,93,32.0,Syrah
Austria,93,19.0,Pinot Noir
US,93,65.0,Pinot Noir
US,90,50.0,Pinot Noir
US,90,32.0,Pinot Gris
Germany,90,23.0,Riesling
Italy,90,44.0,Nebbiolo
Israel,90,40.0,Cabernet Sauvignon
Portugal,90,13.0,Portuguese Red
US,90,15.0,Gewürztraminer
US,90,50.0,Pinot Noir
Germany,90,22.0,Riesling
France,90,141.0,Chardonnay
France,90,74.0,Chardonnay
US,90,100.0,Cabernet Sauvignon
Italy,90,102.0,Nebbiolo
Italy,90,80.0,Nebbiolo
Italy,90,35.0,Nebbiolo
Italy,90,55.0,Nebbiolo
Italy,90,50.0,Nebbiolo
Israel,90,38.0,Cabernet Franc-Cabernet Sauvignon
US,90,42.0,Zinfandel
US,90,26.0,White Blend
France,90,65.0,Champagne Blend
Italy,90,70.0,Nebbiolo
Italy,90,60.0,Nebbiolo
US,90,50.0,Cabernet Sauvignon
US,90,44.0,Red Blend
US,90,60.0,Pinot Noir
US,90,20.0,Pinot Noir
US,90,45.0,Rhône-style White Blend
France,92,34.0,Riesling
US,92,55.0,Chardonnay
US,92,75.0,Cabernet Sauvignon
US,92,34.0,Chardonnay
Portugal,92,17.0,Castelão
France,92,25.0,Riesling
France,92,30.0,Riesling
France,92,47.0,Riesling
France,92,49.0,Riesling
France,92,26.0,Riesling
Portugal,92,53.0,Portuguese Red
France,92,65.0,Bordeaux-style Red Blend
France,92,40.0,Bordeaux-style Red Blend
Italy,92,34.0,Nebbiolo
Italy,92,55.0,Nebbiolo
US,92,60.0,Syrah
US,92,100.0,Cabernet Sauvignon
US,92,39.0,Cabernet Franc
Portugal,92,25.0,Portuguese Red
US,92,42.0,Bordeaux-style Red Blend
US,92,65.0,Bordeaux-style Red Blend
Chile,92,85.0,Carmenère
US,92,43.0,Chardonnay
Portugal,92,35.0,Encruzado
US,92,100.0,Cabernet Sauvignon
US,92,70.0,Chardonnay
US,92,80.0,Cabernet Sauvignon
Portugal,92,25.0,Portuguese Red
Italy,92,65.0,Nebbiolo
France,92,65.0,Bordeaux-style Red Blend
Portugal,85,15.0,Touriga Nacional-Cabernet Sauvignon
South Africa,85,10.0,Chardonnay
South Africa,85,15.0,Sauvignon Blanc
France,85,63.0,Rhône-style White Blend
Argentina,85,35.0,Malbec
South Africa,85,10.0,Chenin Blanc
US,85,32.0,Sangiovese
US,85,18.0,Chardonnay
France,85,11.0,Colombard-Sauvignon Blanc
France,85,9.0,Malbec-Merlot
France,85,12.0,Malbec
US,85,18.0,Sauvignon Blanc
US,85,52.0,Zinfandel
Portugal,85,15.0,Portuguese Red
Portugal,85,15.0,Portuguese White
US,85,27.0,Cabernet Sauvignon
Spain,85,30.0,Moscatel
US,85,15.0,Chardonnay
Argentina,85,13.0,Malbec
France,85,13.0,Marsanne
US,85,25.0,Red Blend
France,85,17.0,Malbec
Portugal,85,10.0,Portuguese Red
Portugal,85,7.0,Portuguese White
Portugal,85,14.0,Portuguese Red
Italy,85,10.0,White Blend
France,85,9.0,White Blend
Portugal,85,10.0,Siria
US,85,20.0,Chardonnay
US,87,25.0,Cabernet Sauvignon
France,87,35.0,Bordeaux-style Red Blend
France,87,20.0,Bordeaux-style Red Blend
US,87,23.0,Syrah
US,87,24.0,Riesling
US,87,16.0,Chardonnay
US,87,32.0,Merlot
Italy,87,55.0,Sangiovese
US,87,13.0,Blaufränkisch
Italy,87,42.0,Red Blend
US,87,74.0,Cabernet Sauvignon
Spain,87,15.0,Monastrell
US,87,35.0,Cabernet Sauvignon
US,87,20.0,Cabernet Franc
Argentina,87,11.0,Malbec
Argentina,87,38.0,Malbec
Argentina,87,18.0,Pinot Noir
Italy,87,75.0,Red Blend
Spain,87,10.0,Garnacha Blanca
US,87,18.0,Riesling
Italy,87,40.0,Red Blend
France,87,30.0,Bordeaux-style Red Blend
France,87,40.0,Bordeaux-style Red Blend
France,87,13.0,Bordeaux-style Red Blend
France,87,19.0,Bordeaux-style Red Blend
France,87,25.0,Bordeaux-style Red Blend
US,87,21.0,Zinfandel
US,87,18.0,Sauvignon Blanc
Spain,89,34.0,Garnacha
Italy,89,32.0,Red Blend
US,89,33.0,Chardonnay
France,89,22.0,Red Blend
Portugal,89,12.0,Portuguese Red
France,89,26.0,Malbec
US,89,22.0,Pinot Noir
France,89,13.0,Red Blend
Germany,89,45.0,Riesling
Spain,88,25.0,Red Blend
Spain,88,22.0,Red Blend
Greece,88,19.0,Agiorgitiko
US,88,20.0,Sauvignon Blanc
US,88,96.0,Merlot-Cabernet Sauvignon
US,88,28.0,Red Blend
US,88,19.0,Pinot Noir
US,88,26.0,Mourvèdre
Italy,88,17.0,Red Blend
Italy,88,35.0,Red Blend
Portugal,88,20.0,Port
France,88,18.0,Malbec
US,88,34.0,Pinot Noir
US,88,14.0,Meritage
US,88,28.0,Rosé
US,88,66.0,Bordeaux-style Red Blend
US,88,25.0,Grenache
US,88,28.0,Zinfandel
US,88,28.0,Riesling
Chile,88,13.0,Sauvignon Blanc
US,91,24.0,Primitivo
Italy,91,25.0,Turbiana
US,91,36.0,Syrah
Germany,91,18.0,Riesling
Chile,91,23.0,Syrah
US,91,28.0,Rhône-style White Blend
Portugal,91,40.0,Arinto
France,91,78.0,Chardonnay
US,91,43.0,Zinfandel
France,91,65.0,Pinot Noir
US,91,44.0,Chardonnay
US,91,50.0,Pinot Noir
US,91,56.0,Pinot Noir
France,91,30.0,Viognier
France,91,22.0,Bordeaux-style Red Blend
US,91,48.0,Rhône-style Red Blend
Portugal,91,22.0,Portuguese Red
France,91,60.0,Chardonnay
France,91,40.0,Bordeaux-style Red Blend
US,91,19.0,Riesling
US,91,64.0,Chardonnay
France,91,74.0,Pinot Noir
Italy,91,24.0,Turbiana
US,88,63.0,Pinot Noir
Spain,88,14.0,Tempranillo
US,88,16.0,Pinot Gris
Argentina,88,21.0,Cabernet Sauvignon
France,88,15.0,Sauvignon Blanc
US,88,18.0,Cabernet Sauvignon
Italy,88,50.0,Nebbiolo
US,88,18.0,Pinot Noir
Italy,88,80.0,Nebbiolo
US,88,48.0,Pinot Noir
France,88,22.0,Sauvignon Blanc
US,88,16.0,Pinot Noir
Argentina,88,28.0,Malbec
US,88,35.0,Pinot Noir
US,88,40.0,Pinot Noir
US,88,48.0,Pinot Noir
France,88,12.0,Melon
US,88,20.0,Pinot Gris
US,88,26.0,Petite Sirah
Italy,88,55.0,Nebbiolo
Spain,88,8.0,Grenache-Syrah
Spain,88,16.0,Mencía
US,88,30.0,Viognier
US,88,23.0,Pinot Gris
US,88,21.0,Red Blend
US,88,30.0,Pinot Noir
Spain,88,30.0,Moscatel
Italy,88,35.0,Nebbiolo
US,88,17.0,Pinot Gris
US,88,25.0,Pinot Noir
Italy,90,24.0,Carricante
US,90,40.0,Pinot Noir
Hungary,90,16.0,White Blend
US,90,40.0,Cabernet Sauvignon
US,90,28.0,Syrah
Italy,90,21.0,Fiano
US,90,36.0,Rhône-style Red Blend
Greece,90,28.0,Assyrtiko
US,90,65.0,Zinfandel
US,90,49.0,Pinot Noir
US,90,44.0,Cabernet Sauvignon
US,90,48.0,Zinfandel
US,90,28.0,Chardonnay
US,90,30.0,Rosé
France,90,17.0,Sylvaner
Italy,90,39.0,Red Blend
US,90,16.0,Grenache
Germany,90,22.0,Silvaner
US,90,45.0,Pinot Noir
France,90,15.0,Sylvaner
US,90,48.0,Pinot Noir
US,90,35.0,Petite Sirah
US,90,24.0,Zinfandel
US,90,95.0,Red Blend
US,90,32.0,Zinfandel
Spain,90,26.0,Tempranillo Blend
Spain,90,32.0,Tempranillo Blend
US,90,24.0,Zinfandel
Germany,90,25.0,Schwartzriesling
Spain,90,50.0,Garnacha
Italy,90,60.0,Sangiovese
US,90,12.0,Merlot
France,90,50.0,Chardonnay
Italy,90,85.0,Sangiovese
US,90,42.0,Rhône-style Red Blend
France,90,20.0,Sauvignon Blanc
US,90,72.0,Champagne Blend
US,90,66.0,Sangiovese-Syrah
US,90,18.0,Vermentino
France,90,32.0,White Blend
France,90,19.0,Rosé
US,90,44.0,Pinot Noir
Spain,90,90.0,Red Blend
Spain,90,33.0,Red Blend
US,90,45.0,Chardonnay
US,90,30.0,Pinot Noir
US,90,65.0,Cabernet Sauvignon
US,90,65.0,Cabernet Sauvignon
US,90,125.0,Cabernet Franc
US,90,38.0,Red Blend
Italy,90,28.0,Red Blend
Spain,90,32.0,Red Blend
US,90,55.0,Cabernet Sauvignon
US,90,85.0,Pinot Noir
US,90,35.0,Chardonnay
France,90,17.0,Rosé
US,90,48.0,Red Blend
US,90,16.0,Syrah
Hungary,90,26.0,Furmint
US,90,28.0,Sparkling Blend
US,90,50.0,Pinot Noir
US,90,32.0,Pinot Gris
Germany,90,23.0,Riesling
Italy,90,44.0,Nebbiolo
Israel,90,40.0,Cabernet Sauvignon
Argentina,90,30.0,Malbec
US,90,28.0,Pinot Gris
Italy,90,46.0,Nebbiolo
Argentina,90,24.0,Malbec
US,90,33.0,Zinfandel
Italy,90,25.0,Barbera
France,90,13.0,Bordeaux-style White Blend
France,90,16.0,Melon
France,90,50.0,Malbec-Merlot
France,90,19.0,Bordeaux-style Red Blend
France,90,13.0,Tannat-Cabernet Franc
US,90,50.0,Rhône-style Red Blend
US,90,50.0,Pinot Noir
Italy,90,35.0,Nebbiolo
US,90,30.0,Chardonnay
Germany,90,25.0,Pinot Blanc
US,90,40.0,Cabernet Sauvignon
Spain,90,55.0,Mencía
Portugal,90,100.0,Portuguese Red
US,90,100.0,Cabernet Sauvignon
US,90,28.0,Sauvignon Blanc
US,93,32.0,Sauvignon Blanc
US,93,40.0,Grenache
US,93,40.0,Chardonnay
New Zealand,92,63.0,Pinot Noir
France,92,26.0,Gros Manseng
France,92,45.0,Rosé
France,92,25.0,Tannat
US,92,75.0,Pinot Noir
US,92,95.0,Pinot Noir
US,92,42.0,Cabernet Sauvignon
Austria,92,17.0,Grüner Veltliner
US,92,35.0,Grenache
Austria,92,18.0,Grüner Veltliner
US,92,28.0,Pinot Gris
US,92,54.0,Pinot Noir
US,92,35.0,Pinot Noir
US,92,40.0,Tempranillo
US,92,68.0,Pinot Noir
France,92,59.0,Rosé
France,92,28.0,Red Blend
US,92,40.0,White Blend
US,92,80.0,Sparkling Blend
US,92,38.0,Barbera
US,92,38.0,Petite Sirah
US,92,63.0,Chardonnay
US,92,40.0,Cabernet Franc-Merlot
US,92,50.0,Zinfandel
US,92,34.0,Zinfandel
Portugal,85,10.0,Portuguese Red
Portugal,85,7.0,Portuguese White
Portugal,85,14.0,Portuguese Red
Italy,85,10.0,White Blend
Italy,85,149.0,Sangiovese
US,85,26.0,Bordeaux-style Red Blend
Argentina,85,16.0,Torrontés
France,85,9.0,Malbec
Argentina,84,12.0,Malbec
Portugal,84,18.0,Rosé
US,84,15.0,Sauvignon Blanc-Semillon
Portugal,84,13.0,Alvarinho
Portugal,84,12.0,Portuguese White
France,84,14.0,Rhône-style White Blend
Argentina,84,12.0,Bordeaux-style Red Blend
Spain,84,9.0,Red Blend
US,84,29.0,Pinot Noir
Portugal,84,10.0,Portuguese Sparkling
US,84,35.0,White Blend
France,84,12.0,Bordeaux-style White Blend
US,84,14.0,Sauvignon Blanc
Argentina,84,17.0,Chenin Blanc
US,84,12.0,Pinot Noir
South Africa,84,20.0,Chenin Blanc
Argentina,84,17.0,Malbec
South Africa,84,9.0,Chenin Blanc
Spain,84,14.0,Macabeo
Portugal,84,10.0,Rosé
Portugal,84,10.0,Portuguese White
US,92,35.0,Syrah
US,92,32.0,Chardonnay
US,92,56.0,Bordeaux-style Red Blend
US,92,39.0,Merlot
Portugal,92,23.0,Portuguese Red
US,92,40.0,Syrah
US,92,20.0,Sauvignon Blanc
Portugal,92,32.0,Alfrocheiro
US,92,35.0,Zinfandel
US,92,52.0,Merlot
US,92,48.0,Syrah
France,91,14.0,Riesling
France,91,27.0,Pinot Blanc
France,91,38.0,Gewürztraminer
Chile,91,20.0,Syrah
US,91,40.0,Chardonnay
US,91,54.0,Cabernet Sauvignon
US,91,26.0,Tempranillo
Chile,91,22.0,Red Blend
US,91,30.0,Syrah
Portugal,91,58.0,Portuguese Red
US,91,40.0,Chardonnay
France,91,35.0,Bordeaux-style White Blend
US,91,24.0,Chardonnay
US,91,29.0,Sangiovese
US,91,80.0,Cabernet Sauvignon
Portugal,91,22.0,Portuguese Red
US,91,15.0,Chardonnay
Portugal,91,22.0,Portuguese Red
France,91,36.0,Riesling
US,87,25.0,Chardonnay
US,87,22.0,Sauvignon Blanc
US,87,25.0,Zinfandel
US,87,32.0,Rhône-style Red Blend
Italy,87,20.0,White Blend
US,87,35.0,Chardonnay
Argentina,87,18.0,Malbec
US,87,13.0,Aligoté
Italy,87,140.0,Sangiovese
Italy,87,60.0,Sangiovese
Italy,87,25.0,Red Blend
Italy,87,50.0,Sangiovese
Italy,87,138.0,Sangiovese
Italy,87,55.0,Sangiovese
US,87,15.0,Chardonnay
Argentina,87,12.0,Torrontés
US,87,35.0,Red Blend
US,87,23.0,White Blend
France,87,19.0,Bordeaux-style Red Blend
Spain,87,15.0,Verdejo
US,87,19.0,Sparkling Blend
US,87,24.0,Merlot
US,87,19.0,White Blend
US,87,48.0,Zinfandel
US,87,20.0,Gewürztraminer
US,87,26.0,Red Blend
US,87,8.0,Riesling
US,87,60.0,Syrah
US,87,25.0,Grenache Blanc
US,87,20.0,Chardonnay
France,91,66.0,Champagne Blend
France,91,45.0,Malbec
France,91,75.0,Champagne Blend
Italy,90,25.0,Red Blend
US,90,40.0,Cabernet Sauvignon
US,90,95.0,Merlot
US,90,48.0,Pinot Noir
US,90,48.0,Pinot Noir
US,90,50.0,Zinfandel
US,90,28.0,Chardonnay
US,90,44.0,Pinot Noir
US,90,60.0,Pinot Noir
Italy,90,16.0,Red Blend
France,90,50.0,Champagne Blend
France,90,55.0,Bordeaux-style Red Blend
France,90,20.0,Bordeaux-style Red Blend
France,90,45.0,Bordeaux-style Red Blend
Italy,90,19.0,Turbiana
US,90,50.0,Cabernet Sauvignon
Portugal,90,18.0,Portuguese White
Portugal,90,15.0,Portuguese Red
US,90,54.0,Red Blend
US,90,35.0,Rhône-style Red Blend
US,90,45.0,Chardonnay
Germany,90,31.0,Riesling
Germany,90,35.0,Riesling
Germany,90,18.0,Riesling
Germany,90,60.0,Spätburgunder
US,88,25.0,Riesling
US,88,25.0,Mourvèdre
US,88,50.0,Red Blend
US,88,30.0,Sparkling Blend
US,88,60.0,Pinot Noir
US,88,15.0,Chardonnay
Italy,88,65.0,Merlot
Italy,88,19.0,Red Blend
Italy,88,28.0,Red Blend
Chile,88,20.0,Pinot Noir
US,88,27.0,Rosé
Italy,88,120.0,Merlot
US,88,20.0,Grüner Veltliner
France,88,15.0,Bordeaux-style Red Blend
Chile,88,12.0,Merlot
US,88,35.0,Chardonnay
France,88,12.0,Red Blend
France,88,16.0,Bordeaux-style White Blend
France,88,45.0,Red Blend
Italy,88,22.0,Ciliegiolo
Chile,88,44.0,Cabernet Sauvignon-Carmenère
Chile,88,20.0,Pinot Noir
Italy,88,110.0,Merlot
Italy,88,26.0,Red Blend
US,88,40.0,Red Blend
Chile,88,35.0,Cabernet Franc
US,88,36.0,Rhône-style Red Blend
Germany,88,12.0,Pinot Gris
Spain,88,15.0,Tempranillo
US,88,26.0,Cabernet Sauvignon
Portugal,88,20.0,Portuguese Red
US,88,60.0,Pinot Noir
Portugal,88,12.0,Portuguese Red
US,88,25.0,Zinfandel
US,88,17.0,Merlot
Croatia,88,20.0,Posip
Romania,88,9.0,Merlot
France,88,25.0,Sauvignon Blanc
US,88,37.0,Petite Sirah
US,88,98.0,Pinot Noir
US,88,25.0,Sauvignon Blanc
US,88,26.0,Rhône-style White Blend
Portugal,88,12.0,Portuguese White
Portugal,88,20.0,Rosé
France,88,21.0,Bordeaux-style Red Blend
US,88,10.0,Sauvignon Blanc
Argentina,88,15.0,Torrontés
US,88,42.0,Pinot Noir
US,88,25.0,Viognier
Spain,88,15.0,Tempranillo
Spain,88,16.0,Tempranillo Blend
Spain,88,30.0,Red Blend
Spain,88,25.0,Tempranillo Blend
Spain,88,15.0,Tempranillo Blend
US,88,28.0,Chenin Blanc
France,88,28.0,Rosé
US,90,24.0,Zinfandel
Germany,90,25.0,Schwartzriesling
Chile,90,15.0,Carmenère
France,90,35.0,Chardonnay
US,90,18.0,Sauvignon Blanc
US,90,40.0,Pinot Noir
US,90,35.0,Zinfandel
US,90,35.0,Chardonnay
Chile,90,22.0,Sauvignon Blanc
US,90,45.0,Cabernet Franc
US,90,65.0,Sparkling Blend
US,90,35.0,Zinfandel
US,90,35.0,Pinot Noir
US,90,38.0,Zinfandel
US,90,40.0,Rhône-style Red Blend
Germany,90,20.0,Riesling
US,90,34.0,Syrah
France,90,55.0,Pinot Noir
France,90,117.0,Chardonnay
US,90,40.0,Pinot Noir
France,90,15.0,Rosé
US,90,42.0,Grenache
France,90,68.0,Pinot Noir
US,90,40.0,Chardonnay
Spain,90,32.0,White Blend
France,90,60.0,Pinot Noir
US,90,18.0,Pinot Noir
France,90,32.0,Auxerrois
France,90,20.0,Pinot Noir
France,90,19.0,Pinot Blanc
Hungary,90,25.0,Furmint
US,90,75.0,Syrah
US,90,21.0,Cabernet Franc
France,90,20.0,Sauvignon Blanc
US,90,52.0,Pinot Noir
US,90,55.0,Pinot Noir
US,90,48.0,Zinfandel
Italy,90,80.0,Sangiovese
Italy,90,50.0,Red Blend
Morocco,90,18.0,Syrah
US,90,35.0,Zinfandel
Moldova,90,31.0,Red Blend
US,90,45.0,Pinot Noir
Italy,90,120.0,Sangiovese
US,90,28.0,Syrah
US,90,30.0,Syrah
US,90,62.0,Pinot Noir
Italy,90,59.0,Sangiovese
